"id","circ_tronco_cm","long","lat","inclinacion_peligrosa","peligrosidad_especie","peligrosidad_diametro","peligrosidad_altura"
2587,4,-68.8359251209,-32.8886881543,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2588,3,-68.8362287195,-32.8886824297,1,0.0420032310177706,0.0194352768610194,0.0162354134956875
2589,70,-68.8309389697,-32.8807540125,0,0.185148665048544,0.14110772139389,0.0889907279121816
2592,104,-68.8309801475,-32.881172522,0,0.185148665048544,0.14110772139389,0.0889907279121816
2593,40,-68.8309017428,-32.8813142829,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2595,36,-68.830603079,-32.8813308414,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2598,70,-68.8301941611,-32.8813635684,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2601,70,-68.829972417,-32.8813748819,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2602,180,-68.829862673,-32.8813796892,0,0.0903973509933775,0.14110772139389,0.157894736842105
2603,156,-68.829713216,-32.8813216576,0,0.0903973509933775,0.14110772139389,0.157894736842105
2604,70,-68.8297115154,-32.8812749485,0,0.0903973509933775,0.14110772139389,0.157894736842105
2605,120,-68.8296805842,-32.8812425167,0,0.0903973509933775,0.14110772139389,0.157894736842105
2606,80,-68.8296688477,-32.8810138775,0,0.0903973509933775,0.14110772139389,0.0889907279121816
2607,46,-68.8296669876,-32.8809846303,1,0.0903973509933775,0.0409336941813261,0.0889907279121816
2612,44,-68.8296559348,-32.880715974,0,0.0903973509933775,0.0409336941813261,0.0889907279121816
2613,32,-68.8296523562,-32.8806566468,0,0,0.0409336941813261,0.0289715113471753
2615,30,-68.8296408563,-32.8805413028,0,0,0.0409336941813261,0.0289715113471753
2616,46,-68.8296338353,-32.8804682507,0,0,0.0409336941813261,0.0289715113471753
2617,30,-68.8296294969,-32.8804111524,0,0,0.0409336941813261,0.0289715113471753
2618,60,-68.8296261374,-32.8803686032,0,0,0.0409336941813261,0.0889907279121816
2619,130,-68.8297515681,-32.8802734642,1,0.0420032310177706,0.14110772139389,0.157894736842105
2621,120,-68.8304959372,-32.8802184007,0,0.185148665048544,0.14110772139389,0.157894736842105
2625,20,-68.8310391538,-32.8804666738,0,0.185148665048544,0.0194352768610194,0.0162354134956875
2628,20,-68.832040044,-32.8801040644,0,0.0420032310177706,0.0194352768610194,0.0289715113471753
2631,50,-68.8324402823,-32.8804986473,0,0.103064066852368,0.0409336941813261,0.0289715113471753
2633,10,-68.8350603181,-32.8800120138,0,0.0512455516014235,0.0194352768610194,0.0162354134956875
2634,8,-68.8351090426,-32.8807217986,0,0.185148665048544,0.0194352768610194,0.0162354134956875
2636,140,-68.8349421422,-32.8810069335,1,0.0859023207481815,0.14110772139389,0.0889907279121816
2637,160,-68.834803943,-32.8810160845,0,0.185148665048544,0.14110772139389,0.157894736842105
2639,12,-68.8344904215,-32.8810373999,0,0.0420032310177706,0.0194352768610194,0.0289715113471753
2640,12,-68.8343105265,-32.8810530162,0,0.0420032310177706,0.0194352768610194,0.0289715113471753
2641,9,-68.8342306122,-32.8810591374,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2642,70,-68.8341402905,-32.8810664575,0,0.0512455516014235,0.14110772139389,0.0889907279121816
2643,3,-68.8340004855,-32.8810793682,0,0.185148665048544,0.0194352768610194,0.0162354134956875
2645,10,-68.8338629966,-32.8807838777,0,0.0512249443207127,0.0194352768610194,0.0162354134956875
2646,140,-68.8340882241,-32.8799491317,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2647,120,-68.834252509,-32.8799397311,0,0.0512249443207127,0.14110772139389,0.157894736842105
2648,40,-68.8311249151,-32.8844467345,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2651,10,-68.8311321102,-32.8845910582,0,0.185148665048544,0.0194352768610194,0.0289715113471753
2653,40,-68.8311380909,-32.8846900062,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2654,30,-68.8311393948,-32.8847327599,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2660,180,-68.830726534,-32.8849488117,0,0.185148665048544,0.14110772139389,0.0889907279121816
2661,110,-68.8306670594,-32.8849505255,0,0.185148665048544,0.14110772139389,0.0889907279121816
2663,36,-68.8301906011,-32.8849770647,0,0.0227272727272727,0.0409336941813261,0.0289715113471753
2665,120,-68.8298595706,-32.8845799785,0,0.0227272727272727,0.14110772139389,0.0889907279121816
2666,53,-68.8298588737,-32.8845347306,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2667,40,-68.8298369292,-32.8840625405,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2668,6,-68.8300535196,-32.8838495442,0,0.0903973509933775,0.0194352768610194,0.0162354134956875
2669,140,-68.830286541,-32.8838382252,1,0.185148665048544,0.14110772139389,0.157894736842105
2670,232,-68.8303381977,-32.883835932,1,0.0903973509933775,0.14110772139389,0.157894736842105
2671,50,-68.8325139833,-32.8847678915,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2672,120,-68.8325117137,-32.8847177427,0,0.150492264416315,0.14110772139389,0.0889907279121816
2673,200,-68.8325125478,-32.8846981473,0,0.150492264416315,0.14110772139389,0.157894736842105
2676,220,-68.8328117003,-32.8837464292,0,0.0903973509933775,0.14110772139389,0.157894736842105
2677,240,-68.8326882558,-32.8848162418,0,0.0903973509933775,0.14110772139389,0.157894736842105
2678,210,-68.8327158788,-32.8848167738,0,0.0903973509933775,0.14110772139389,0.157894736842105
2680,200,-68.832825227,-32.8848166729,0,0.0903973509933775,0.14110772139389,0.157894736842105
2681,68,-68.8310415762,-32.8827979002,0,0.185148665048544,0.14110772139389,0.0889907279121816
2682,165,-68.831047535,-32.8828643783,0,0.0903973509933775,0.14110772139389,0.157894736842105
2683,25,-68.8310493106,-32.8829800823,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2684,70,-68.8310504061,-32.883007057,0,0.0512455516014235,0.14110772139389,0.157894736842105
2686,120,-68.8310852924,-32.8836642132,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2689,60,-68.8298128783,-32.8836950529,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2690,15,-68.8298129373,-32.8836641691,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2691,22,-68.8298159517,-32.8836307944,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2694,23,-68.8297894139,-32.8832986912,0,0.0512249443207127,0.0409336941813261,0.0289715113471753
2696,15,-68.8297819033,-32.8832110103,0,0.0512249443207127,0.0194352768610194,0.0289715113471753
2697,20,-68.8297790698,-32.8831492333,0,0.0512249443207127,0.0194352768610194,0.0289715113471753
2698,75,-68.8297713261,-32.8830733634,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2699,2,-68.8297686419,-32.8829776506,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2701,80,-68.829764474,-32.8829044987,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2704,200,-68.8298475594,-32.8827051304,0,0.0364741641337386,0.14110772139389,0.0889907279121816
2705,95,-68.8303005745,-32.8826786392,1,0.185148665048544,0.14110772139389,0.157894736842105
2706,45,-68.8312052718,-32.8834242582,0,0.0204081632653061,0.0409336941813261,0.0889907279121816
2707,160,-68.8323028065,-32.8825969071,0,0.0512455516014235,0.14110772139389,0.157894736842105
2708,168,-68.8321568561,-32.8825985589,0,0.0512455516014235,0.14110772139389,0.157894736842105
2709,18,-68.8320844992,-32.8826050225,0,0.0364741641337386,0.0194352768610194,0.0889907279121816
2710,90,-68.8320833575,-32.882588814,0,0.0512455516014235,0.14110772139389,0.157894736842105
2711,103,-68.8320196471,-32.8826019923,0,0.0512455516014235,0.14110772139389,0.157894736842105
2713,118,-68.831882561,-32.8826082147,0,0.0512455516014235,0.14110772139389,0.157894736842105
2714,118,-68.8317989856,-32.8826117632,0,0.0512455516014235,0.14110772139389,0.157894736842105
2716,100,-68.8316019716,-32.8826279711,1,0.0512455516014235,0.14110772139389,0.157894736842105
2717,60,-68.8315359497,-32.8826297883,0,0.0512455516014235,0.0409336941813261,0.0889907279121816
2718,105,-68.8314825087,-32.8826249725,0,0.0512455516014235,0.14110772139389,0.0889907279121816
2719,80,-68.8314338644,-32.8826333784,0,0.0512455516014235,0.14110772139389,0.0889907279121816
2720,185,-68.8313767947,-32.8826339795,0,0.0420032310177706,0.14110772139389,0.157894736842105
2721,2,-68.8312853032,-32.8826378533,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2723,50,-68.8311674367,-32.8826890709,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2725,35,-68.8311746153,-32.8828449246,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2726,68,-68.8311649665,-32.8850992917,0,0.0204081632653061,0.14110772139389,0.0889907279121816
2727,190,-68.8311666888,-32.885146246,1,0.185148665048544,0.14110772139389,0.157894736842105
2728,77,-68.8311742097,-32.885251856,0,0.185148665048544,0.14110772139389,0.0889907279121816
2731,35,-68.8312085241,-32.8858802022,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2736,160,-68.8299296462,-32.8858946568,0,0.0420032310177706,0.14110772139389,0.157894736842105
2738,19,-68.8299189288,-32.885670139,0,0,0.0194352768610194,0.0289715113471753
2740,150,-68.8298958552,-32.8854502003,0,0.185148665048544,0.14110772139389,0.0889907279121816
2743,240,-68.8301210073,-32.8850835123,0,0.0227272727272727,0.14110772139389,0.157894736842105
2744,200,-68.8302442689,-32.885079448,0,0.0420032310177706,0.14110772139389,0.157894736842105
2745,190,-68.8351241944,-32.8836803465,0,0.0903973509933775,0.14110772139389,0.157894736842105
2747,185,-68.8353213592,-32.8846148901,0,0.0903973509933775,0.14110772139389,0.157894736842105
2749,35,-68.8353160802,-32.8843888741,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2752,20,-68.8361880356,-32.8810227146,0,0.0420032310177706,0.0194352768610194,0.0289715113471753
2753,80,-68.8360424819,-32.8810297166,0,0.022887323943662,0.14110772139389,0.0889907279121816
2758,40,-68.8352900497,-32.8810871857,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2759,60,-68.83523783,-32.8811509748,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2761,100,-68.8352679448,-32.8815455455,0,0.185148665048544,0.14110772139389,0.0889907279121816
2762,140,-68.8352899566,-32.8818349105,0,0.185148665048544,0.14110772139389,0.157894736842105
2763,100,-68.8354591487,-32.8823147958,0,0.150492264416315,0.14110772139389,0.157894736842105
2764,110,-68.8356672668,-32.8823043086,0,0.150492264416315,0.14110772139389,0.157894736842105
2766,120,-68.8366424233,-32.8822619279,1,0.185148665048544,0.14110772139389,0.157894736842105
2767,70,-68.8351331124,-32.882333733,0,0.0380952380952381,0.14110772139389,0.0889907279121816
2768,120,-68.8335039503,-32.8824073143,0,0.150492264416315,0.14110772139389,0.157894736842105
2770,36,-68.8330868353,-32.8812484387,0,0.0321782178217822,0.0409336941813261,0.0289715113471753
2771,64,-68.8334742582,-32.8812198449,0,0.0321782178217822,0.14110772139389,0.0289715113471753
2772,25,-68.8310226835,-32.8824404267,0,0,0.0409336941813261,0.0289715113471753
2773,160,-68.8301897939,-32.8825895495,0,0.0512455516014235,0.14110772139389,0.0889907279121816
2774,50,-68.8297050058,-32.8819313086,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2775,64,-68.8296915707,-32.8817682743,0,0.103064066852368,0.14110772139389,0.0889907279121816
2776,60,-68.8296764156,-32.8816285265,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2777,26,-68.8296733034,-32.8815867982,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2778,30,-68.8296687481,-32.8815397264,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2779,86,-68.8297478096,-32.881481453,0,0.0420032310177706,0.14110772139389,0.0289715113471753
2780,120,-68.8298466313,-32.8814761548,0,0.185148665048544,0.14110772139389,0.0289715113471753
2783,6,-68.8361249759,-32.8798022656,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2784,130,-68.8356710918,-32.8798330932,1,0.185148665048544,0.14110772139389,0.0889907279121816
2785,120,-68.8356039986,-32.8798387164,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2786,180,-68.8354423837,-32.8798514071,1,0.185148665048544,0.14110772139389,0.0889907279121816
2787,140,-68.8351735124,-32.8801172165,0,0.0903973509933775,0.14110772139389,0.157894736842105
2788,190,-68.8351737802,-32.8801463163,1,0.0903973509933775,0.14110772139389,0.157894736842105
2789,28,-68.8351737105,-32.8802491931,1,0.103064066852368,0.0409336941813261,0.0289715113471753
2790,180,-68.8351885639,-32.8804023652,1,0.0903973509933775,0.14110772139389,0.157894736842105
2791,40,-68.8352076813,-32.880648979,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2792,36,-68.8352092289,-32.8806840641,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2793,9,-68.8352713866,-32.8809824547,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2794,120,-68.8353323446,-32.8809809038,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2795,100,-68.8355442319,-32.8809634175,0,0.0512455516014235,0.14110772139389,0.157894736842105
2797,85,-68.828839042,-32.8851628085,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2799,120,-68.8287048378,-32.8851697914,1,0.0859023207481815,0.14110772139389,0.0889907279121816
2800,300,-68.8289735278,-32.8851560431,0,0.0903973509933775,0.14110772139389,0.157894736842105
2801,35,-68.8295449564,-32.8851180018,0,0.0859023207481815,0.0409336941813261,0.0289715113471753
2803,50,-68.8283922936,-32.8837829916,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2807,28,-68.8296928717,-32.8838889923,0,0.0364741641337386,0.0409336941813261,0.0162354134956875
2809,37,-68.8296041749,-32.884971544,0,0.185148665048544,0.0409336941813261,0.0289715113471753
2811,93,-68.8290718057,-32.8850364742,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2812,97,-68.8289601716,-32.8850436524,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2815,30,-68.8328698446,-32.8912985977,0,0.150492264416315,0.0409336941813261,0.0289715113471753
2816,80,-68.8328817553,-32.8927129088,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2817,120,-68.8329378536,-32.8927117069,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2819,100,-68.832040663,-32.8926047954,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2820,80,-68.8320818192,-32.8926221171,0,0.0420032310177706,0.14110772139389,0.0289715113471753
2822,100,-68.8317860413,-32.8924166877,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2823,40,-68.8317303576,-32.8920895848,0,0.046875,0.0409336941813261,0.0889907279121816
2824,20,-68.8308923462,-32.8919089836,0,0.021505376344086,0.0194352768610194,0.0289715113471753
2825,36,-68.8308950749,-32.8918897533,0,0.021505376344086,0.0409336941813261,0.0289715113471753
2826,25,-68.8309338546,-32.8921873404,0,0.021505376344086,0.0409336941813261,0.0289715113471753
2827,42,-68.8310182132,-32.8924431,0,0.021505376344086,0.0409336941813261,0.0289715113471753
2832,40,-68.8345670408,-32.8937096425,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2833,170,-68.8343905171,-32.8938474596,1,0.0903973509933775,0.14110772139389,0.157894736842105
2834,85,-68.8342895955,-32.8938689502,0,0.0512455516014235,0.14110772139389,0.0889907279121816
2835,38,-68.8337432897,-32.8939596791,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2836,122,-68.8334861136,-32.8940064313,0,0.0420032310177706,0.14110772139389,0.157894736842105
2839,52,-68.833063492,-32.8939754962,0,0,0.0409336941813261,0.0889907279121816
2840,148,-68.8330403878,-32.8934338774,0,0.185148665048544,0.14110772139389,0.157894736842105
2841,155,-68.8330174565,-32.8930372993,1,0.185148665048544,0.14110772139389,0.157894736842105
2844,38,-68.8337612569,-32.8928477757,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2845,14,-68.8339870052,-32.8928334312,0,0.185148665048544,0.0194352768610194,0.0162354134956875
2846,108,-68.8347355817,-32.8945732154,0,0.150492264416315,0.14110772139389,0.157894736842105
2848,60,-68.8350795594,-32.8938363326,1,0.185148665048544,0.0409336941813261,0.0889907279121816
2850,62,-68.8352525452,-32.8934763802,0,0.0512249443207127,0.14110772139389,0.157894736842105
2851,140,-68.8350795511,-32.893726018,1,0.185148665048544,0.14110772139389,0.157894736842105
2852,123,-68.8348863322,-32.8937592878,0,0.185148665048544,0.14110772139389,0.157894736842105
2854,7,-68.8346667947,-32.8936504234,0,0.0420032310177706,0.0194352768610194,0.0289715113471753
2855,60,-68.8346632942,-32.8935901317,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2856,158,-68.834655509,-32.8934424235,0,0.150492264416315,0.14110772139389,0.157894736842105
2858,18,-68.8359034407,-32.8936434979,0,0.185148665048544,0.0194352768610194,0.0889907279121816
2860,185,-68.8359537723,-32.8938545966,0,0.185148665048544,0.14110772139389,0.157894736842105
2863,28,-68.8354479747,-32.89419924,0,0.0138888888888889,0.0409336941813261,0.0889907279121816
2864,65,-68.8354051173,-32.8942081121,0,0.185148665048544,0.14110772139389,0.0889907279121816
2866,105,-68.8352533327,-32.8940573767,1,0.185148665048544,0.14110772139389,0.157894736842105
2867,105,-68.8352632464,-32.8939610784,0,0.185148665048544,0.14110772139389,0.157894736842105
2869,18,-68.8353761703,-32.8930490505,0,0.0903973509933775,0.0194352768610194,0.0889907279121816
2870,50,-68.8354433888,-32.8929868294,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2871,6,-68.8354976328,-32.8929862768,0,0.185148665048544,0.0194352768610194,0.0162354134956875
2872,100,-68.8312362277,-32.8708392839,1,0.185148665048544,0.14110772139389,0.157894736842105
2873,88,-68.8312149905,-32.8708419612,0,0.046875,0.14110772139389,0.157894736842105
2876,77,-68.8307772683,-32.8708887016,0,0.046875,0.14110772139389,0.157894736842105
2877,150,-68.8307548162,-32.8708902987,0,0.046875,0.14110772139389,0.157894736842105
2878,155,-68.8306972797,-32.8708964327,0,0.046875,0.14110772139389,0.157894736842105
2880,45,-68.8306168001,-32.8709033587,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2881,190,-68.8305435819,-32.8710394803,0,0.046875,0.14110772139389,0.157894736842105
2882,190,-68.8305457952,-32.871111709,0,0.046875,0.14110772139389,0.157894736842105
2883,160,-68.8305538035,-32.8711909571,0,0.046875,0.14110772139389,0.157894736842105
2886,155,-68.8305690581,-32.871506907,0,0.046875,0.14110772139389,0.157894736842105
2887,160,-68.8305742344,-32.8715831116,0,0.046875,0.14110772139389,0.157894736842105
2889,80,-68.8308472147,-32.8718440832,0,0.185148665048544,0.14110772139389,0.0889907279121816
2890,16,-68.831074897,-32.8718278015,0,0.185148665048544,0.0194352768610194,0.0162354134956875
2891,122,-68.8313645809,-32.8718096148,0,0.185148665048544,0.14110772139389,0.157894736842105
2894,64,-68.8317771645,-32.871784784,0,0.0420032310177706,0.14110772139389,0.157894736842105
2896,140,-68.8318843453,-32.8708965855,0,0.046875,0.14110772139389,0.157894736842105
2897,116,-68.8318817342,-32.8708714707,0,0.185148665048544,0.14110772139389,0.157894736842105
2898,135,-68.832111427,-32.8730498488,0,0.185148665048544,0.14110772139389,0.157894736842105
2899,52,-68.8321125722,-32.8731792542,0,0.0204081632653061,0.0409336941813261,0.0889907279121816
2902,10,-68.8220496959,-32.8729513511,0,0.0321782178217822,0.0194352768610194,0.0289715113471753
2905,180,-68.8220715502,-32.8731007189,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2906,68,-68.8220816627,-32.8731788443,0,0.0859023207481815,0.14110772139389,0.0289715113471753
2907,43,-68.8220785233,-32.8734399396,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2909,140,-68.8219248074,-32.8734503257,0,0.185148665048544,0.14110772139389,0.0889907279121816
2910,41,-68.8217883111,-32.8734579183,0,0.0321782178217822,0.0409336941813261,0.0289715113471753
2913,40,-68.8206207402,-32.8732439448,0,0.106529209621993,0.0409336941813261,0.0289715113471753
2914,33,-68.8205321691,-32.8728630623,0,0.103064066852368,0.0409336941813261,0.0162354134956875
2918,210,-68.8202195891,-32.8725035122,0,0.185148665048544,0.14110772139389,0.0889907279121816
2920,44,-68.8202939303,-32.8723275715,0,0.021505376344086,0.0409336941813261,0.0889907279121816
2922,110,-68.8216869178,-32.8722908101,0,0.0227272727272727,0.14110772139389,0.0889907279121816
2923,58,-68.8218006916,-32.87228847,0,0.0859023207481815,0.0409336941813261,0.0289715113471753
2924,56,-68.8218519164,-32.8722857108,0,0.185148665048544,0.0409336941813261,0.0889907279121816
2927,150,-68.8334363495,-32.8718160686,0,0.0903973509933775,0.14110772139389,0.157894736842105
2929,76,-68.8292180938,-32.8736408569,0,0.185148665048544,0.14110772139389,0.157894736842105
2930,10,-68.8292122461,-32.8738624446,0,0.103064066852368,0.0194352768610194,0.0289715113471753
2931,74,-68.8292242603,-32.8739295452,1,0.185148665048544,0.14110772139389,0.157894736842105
2934,175,-68.8292289973,-32.8740793816,0,0.0227272727272727,0.14110772139389,0.157894736842105
2935,100,-68.828394228,-32.8741494793,0,0.0420032310177706,0.14110772139389,0.157894736842105
2937,115,-68.8277440025,-32.8735339777,1,0.185148665048544,0.14110772139389,0.157894736842105
2938,100,-68.8277380874,-32.8734487235,1,0.185148665048544,0.14110772139389,0.157894736842105
2941,118,-68.8284814797,-32.8731677051,1,0.0859023207481815,0.14110772139389,0.157894736842105
2942,140,-68.8290692832,-32.8731254322,1,0.185148665048544,0.14110772139389,0.157894736842105
2943,8,-68.8306625452,-32.87321782,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2945,98,-68.8306744412,-32.8736567418,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2949,35,-68.8320102807,-32.8735205215,0,0.185148665048544,0.0409336941813261,0.157894736842105
2950,120,-68.8320104362,-32.8734380844,0,0.185148665048544,0.14110772139389,0.157894736842105
2951,112,-68.8320067164,-32.873350946,0,0.0420032310177706,0.14110772139389,0.157894736842105
2956,10,-68.8259641378,-32.8713817554,0,0.0321782178217822,0.0194352768610194,0.0162354134956875
2957,110,-68.8259622861,-32.8713653366,0,0.103064066852368,0.14110772139389,0.157894736842105
2958,12,-68.8259592,-32.8713151521,0,0.0321782178217822,0.0194352768610194,0.0162354134956875
2959,18,-68.8259586048,-32.8712987351,0,0.103064066852368,0.0194352768610194,0.0162354134956875
2963,150,-68.8260151821,-32.871245135,1,0.185148665048544,0.14110772139389,0.157894736842105
2965,3,-68.8261722914,-32.8712402787,0,0.0512249443207127,0.0194352768610194,0.0162354134956875
2967,118,-68.8267136958,-32.8712295991,0,0.185148665048544,0.14110772139389,0.157894736842105
2968,118,-68.8245152697,-32.8714248854,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2969,190,-68.8245348746,-32.8715838905,0,0.0859023207481815,0.14110772139389,0.157894736842105
2970,55,-68.8245474974,-32.8717355109,0,0.150492264416315,0.0409336941813261,0.0889907279121816
2971,123,-68.8245661456,-32.8719310667,1,0.0420032310177706,0.14110772139389,0.157894736842105
2973,10,-68.8258681945,-32.8717699481,0,0.185148665048544,0.0194352768610194,0.0289715113471753
2974,145,-68.8258814209,-32.8719091402,1,0.185148665048544,0.14110772139389,0.157894736842105
2975,28,-68.8258916602,-32.8719786859,0,0.021505376344086,0.0409336941813261,0.0162354134956875
2976,3,-68.8258969677,-32.8720223019,0,0.021505376344086,0.0194352768610194,0.0162354134956875
2977,65,-68.8252349812,-32.8721009992,0,0.0380952380952381,0.14110772139389,0.0889907279121816
2979,150,-68.824956018,-32.8721021294,1,0.0859023207481815,0.14110772139389,0.157894736842105
2980,65,-68.8248455645,-32.8721049288,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2981,65,-68.8247484876,-32.8720893883,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2982,59,-68.8247104988,-32.8719915897,1,0.0859023207481815,0.0409336941813261,0.0889907279121816
2983,35,-68.8247086965,-32.8719741114,0,0.0321782178217822,0.0409336941813261,0.0289715113471753
2984,120,-68.8247070857,-32.8719575234,0,0.0859023207481815,0.14110772139389,0.0889907279121816
2986,18,-68.8247032272,-32.8719190382,0,0.0420032310177706,0.0194352768610194,0.0289715113471753
2987,25,-68.8247016196,-32.8719030525,0,0.0512249443207127,0.0409336941813261,0.0889907279121816
2988,10,-68.8246998358,-32.8718853272,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2989,28,-68.8246881049,-32.8717782518,0,0,0.0409336941813261,0.0289715113471753
2990,138,-68.8246785868,-32.8716837022,0,0.0859023207481815,0.14110772139389,0.157894736842105
2991,30,-68.8246694813,-32.8715928338,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
2992,15,-68.8246603682,-32.8714700663,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
2993,128,-68.8246547821,-32.8713723175,0,0.0420032310177706,0.14110772139389,0.0889907279121816
2994,52,-68.8246503773,-32.8713285756,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
2997,58,-68.8250955454,-32.8712602778,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
3000,50,-68.8257125993,-32.8712543457,0,0.0512249443207127,0.0409336941813261,0.0289715113471753
3001,190,-68.830612836,-32.8722845681,1,0.185148665048544,0.14110772139389,0.157894736842105
3002,100,-68.8306290284,-32.8725857315,0,0.0364741641337386,0.14110772139389,0.0162354134956875
3003,140,-68.8306294077,-32.8726054186,0,0.185148665048544,0.14110772139389,0.157894736842105
3004,44,-68.8306357075,-32.8727319835,0,0.0420032310177706,0.0409336941813261,0.0889907279121816
3007,30,-68.8246321593,-32.872620945,0,0.0420032310177706,0.0409336941813261,0.0289715113471753
3008,36,-68.8246406187,-32.8727045403,0,0.0512249443207127,0.0409336941813261,0.0289715113471753
3009,40,-68.8246624066,-32.8728702525,0,0.103064066852368,0.0409336941813261,0.0889907279121816
3010,130,-68.8241854753,-32.8733388804,0,0.185148665048544,0.14110772139389,0.0889907279121816
3012,160,-68.8234526522,-32.8730170085,0,0.185148665048544,0.14110772139389,0.0889907279121816
3013,107,-68.8239245731,-32.8722413722,0,0.185148665048544,0.14110772139389,0.0889907279121816
3015,40,-68.8241818457,-32.872236571,0,0,0.0409336941813261,0.0289715113471753
3018,78,-68.8291526109,-32.8721372103,0,0.185148665048544,0.14110772139389,0.0889907279121816
3019,180,-68.8291519842,-32.8721542181,0,0.0364741641337386,0.14110772139389,0.0162354134956875
3020,250,-68.8291554641,-32.8721972481,0,0.185148665048544,0.14110772139389,0.157894736842105
3021,200,-68.8291559498,-32.8722949789,0,0.185148665048544,0.14110772139389,0.157894736842105
3024,60,-68.8291306647,-32.8730195508,0,0.0512455516014235,0.0409336941813261,0.0289715113471753
3025,90,-68.8290567775,-32.8730267193,0,0.185148665048544,0.14110772139389,0.0889907279121816
3026,81,-68.8286965127,-32.8730500835,0,0.185148665048544,0.14110772139389,0.0889907279121816
3027,120,-68.8285426699,-32.8730616516,0,0.185148665048544,0.14110772139389,0.0889907279121816
3028,123,-68.8284683774,-32.8730689571,0,0.185148665048544,0.14110772139389,0.0889907279121816
3029,100,-68.828383605,-32.8730744494,0,0.0420032310177706,0.14110772139389,0.0889907279121816
3030,30,-68.8282565539,-32.8730834876,0,0.0138888888888889,0.0409336941813261,0.0162354134956875
3031,90,-68.8279094596,-32.8731050435,0,0.185148665048544,0.14110772139389,0.0889907279121816
3032,10,-68.8277138224,-32.8730663097,0,0.0512249443207127,0.0194352768610194,0.0162354134956875
3033,10,-68.8276869815,-32.8726716447,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
3034,5,-68.8276832379,-32.8726322013,0,0.0420032310177706,0.0194352768610194,0.0162354134956875
