"id","circ_tronco_cm","long","lat","seccion","inclinacion_peligrosa","peligrosidad_especie","peligrosidad_diametro","peligrosidad_altura"
7390,102,-68.8540678307,-32.9000518065,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7391,104,-68.8541255055,-32.9003629912,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7392,36,-68.8533310431,-32.90070676,2,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
7395,48,-68.8556791401,-32.900051867,5,"0",0.0512455516014235,0.0409336941813261,0.157894736842105
7398,170,-68.8542279542,-32.9003544292,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7404,78,-68.8569791651,-32.9002003679,5,"0",0.185148665048544,0.14110772139389,0.157894736842105
7405,32,-68.8560854874,-32.9004314357,5,"1",0.0859023207481815,0.0409336941813261,0.0889907279121816
7419,96,-68.8581893708,-32.9004021487,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7451,148,-68.8605593517,-32.9003754263,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7455,14,-68.8597215877,-32.8996072084,5,"0",0.0903973509933775,0.0194352768610194,0.0162354134956875
7456,85,-68.859908224,-32.8994143405,5,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
7464,47,-68.8623429029,-32.8997759048,5,"1",0.0420032310177706,0.0409336941813261,0.0889907279121816
7465,47,-68.8623471831,-32.8998183854,5,"1",0.0512455516014235,0.0409336941813261,0.0889907279121816
7469,108,-68.8623903521,-32.9002113977,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7471,90,-68.8618456103,-32.9003564002,5,"1",0.0204081632653061,0.14110772139389,0.157894736842105
7472,180,-68.8615942505,-32.9003610616,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7476,90,-68.8612761546,-32.9002060431,5,"0",0.0420032310177706,0.14110772139389,0.157894736842105
7478,150,-68.8612367483,-32.8997721303,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7485,150,-68.8617995426,-32.8994040316,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7492,50,-68.8627750453,-32.9003550702,5,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
7522,110,-68.8582639334,-32.8819963994,7,"1",0.0903973509933775,0.14110772139389,0.0889907279121816
7535,50,-68.8595031547,-32.8822932147,7,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
7537,110,-68.8599736692,-32.8822046235,7,"0",0.0512455516014235,0.14110772139389,0.0289715113471753
7541,120,-68.8601021371,-32.8813755551,7,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7548,38,-68.856104309,-32.8834501645,5,"1",0.185148665048544,0.0409336941813261,0.0289715113471753
7555,60,-68.8558371657,-32.882395403,5,"1",0.0420032310177706,0.0409336941813261,0.0889907279121816
7561,90,-68.8565397417,-32.8818664942,7,"1",0.185148665048544,0.14110772139389,0.0289715113471753
7562,4,-68.8570640486,-32.8830926357,5,"0",0.185148665048544,0.0194352768610194,0.0162354134956875
7568,36,-68.8570226537,-32.882935482,5,"0",0.0512455516014235,0.0409336941813261,0.0289715113471753
7569,28,-68.8570332059,-32.882975146,5,"0",0.185148665048544,0.0409336941813261,0.0289715113471753
7572,100,-68.856987357,-32.8828007043,5,"0",0.185148665048544,0.14110772139389,0.0889907279121816
7573,110,-68.8570002449,-32.8828425937,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7585,100,-68.8521188473,-32.8826924066,1,"0",0.0204081632653061,0.14110772139389,0.0889907279121816
7586,120,-68.8581617591,-32.8837086712,5,"0",0.185148665048544,0.14110772139389,0.0889907279121816
7606,4,-68.8596488618,-32.8823782303,7,"0",0.0420032310177706,0.0194352768610194,0.0162354134956875
7610,18,-68.8588819657,-32.8825247752,7,"0",0.0512455516014235,0.0194352768610194,0.0289715113471753
7616,9,-68.8603670597,-32.8827564197,7,"0",0.185148665048544,0.0194352768610194,0.0162354134956875
7639,100,-68.8551356433,-32.8821329806,5,"0",0.0512249443207127,0.14110772139389,0.0889907279121816
7642,26,-68.8554836615,-32.8838302256,5,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
7648,22,-68.8548287316,-32.884636234,5,"0",0.0512249443207127,0.0409336941813261,0.0289715113471753
7653,110,-68.8562636923,-32.8851849545,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7666,180,-68.8536421363,-32.885065842,5,"1",0.0903973509933775,0.14110772139389,0.157894736842105
7694,150,-68.852802659,-32.8843827093,5,"0",0.0859023207481815,0.14110772139389,0.0889907279121816
7702,80,-68.8514814144,-32.8842002299,1,"0",0.103064066852368,0.14110772139389,0.0889907279121816
7706,110,-68.8509206442,-32.8840962207,1,"1",0.0512455516014235,0.14110772139389,0.0889907279121816
7729,160,-68.8504381703,-32.8873773978,5,"0",0.185148665048544,0.14110772139389,0.157894736842105
7731,170,-68.8500368161,-32.8874521066,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7740,32,-68.8520956257,-32.8867730712,5,"0",0.0512455516014235,0.0409336941813261,0.0289715113471753
7747,44,-68.8516151062,-32.887161162,5,"0",0.185148665048544,0.0409336941813261,0.0289715113471753
7749,100,-68.8510798808,-32.8871111996,5,"0",0.0625,0.14110772139389,0.0889907279121816
7768,20,-68.8535557834,-32.8867532905,5,"0",0.0512249443207127,0.0194352768610194,0.0289715113471753
7778,120,-68.8565807907,-32.8858376064,5,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
7780,160,-68.8565613162,-32.8862594363,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7781,160,-68.8564851919,-32.8862766092,5,"1",0.022887323943662,0.14110772139389,0.0889907279121816
7788,100,-68.8552020234,-32.8861233429,5,"1",0.150492264416315,0.14110772139389,0.0289715113471753
7790,100,-68.8551405619,-32.8858471618,5,"0",0.022887323943662,0.14110772139389,0.0889907279121816
7793,180,-68.8560596022,-32.8853783763,5,"1",0.0903973509933775,0.14110772139389,0.157894736842105
7799,120,-68.8566487653,-32.885519488,5,"1",0.0420032310177706,0.14110772139389,0.0889907279121816
7806,140,-68.8577852312,-32.8857832843,5,"0",0.185148665048544,0.14110772139389,0.0889907279121816
7820,100,-68.8588087663,-32.8854320455,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7824,110,-68.8587726673,-32.8850070993,5,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
7841,90,-68.8498648404,-32.8863910857,5,"1",0.0204081632653061,0.14110772139389,0.0889907279121816
7848,110,-68.8592311116,-32.8836583034,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7852,130,-68.8588342088,-32.8841631376,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
7853,42,-68.8588356136,-32.8842065512,5,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
7856,66,-68.8603643584,-32.8844469932,5,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
7867,50,-68.8529699404,-32.8900426578,5,"0",0.0859023207481815,0.0409336941813261,0.0889907279121816
7881,56,-68.8542079716,-32.8892990087,5,"0",0.0859023207481815,0.0409336941813261,0.0889907279121816
7890,70,-68.8574632472,-32.8892569481,5,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
7891,30,-68.8572823519,-32.8895312989,5,"0",0.0231481481481481,0.0409336941813261,0.0889907279121816
7911,76,-68.8589220757,-32.8885181744,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
7941,100,-68.8478024957,-32.8878717248,5,"0",0.0512455516014235,0.14110772139389,0.157894736842105
7948,180,-68.8465143041,-32.8873818148,1,"0",0.0512455516014235,0.14110772139389,0.157894736842105
7949,45,-68.8465442516,-32.8875018397,1,"1",0.185148665048544,0.0409336941813261,0.0889907279121816
7953,85,-68.8442493011,-32.8881731409,2,"0",0.185148665048544,0.14110772139389,0.157894736842105
7958,100,-68.8439230462,-32.8885950721,2,"0",0.0420032310177706,0.14110772139389,0.157894736842105
7968,240,-68.8426677868,-32.8888231186,3,"0",0.0512455516014235,0.14110772139389,0.157894736842105
7977,48,-68.8412791952,-32.8890866417,3,"1",0.103064066852368,0.0409336941813261,0.0889907279121816
7979,117,-68.8413782803,-32.8882522671,3,"0",0.0903973509933775,0.14110772139389,0.157894736842105
7988,55,-68.8402859712,-32.8885182735,3,"0",0.0420032310177706,0.0409336941813261,0.157894736842105
7992,48,-68.8403518148,-32.8887642111,3,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
7997,22,-68.8393483593,-32.889444035,3,"1",0.0512455516014235,0.0409336941813261,0.0289715113471753
8020,130,-68.8494327718,-32.8883963179,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8030,138,-68.848005018,-32.8880577394,5,"0",0.0512455516014235,0.14110772139389,0.157894736842105
8036,160,-68.8475670474,-32.8890471675,2,"0",0.185148665048544,0.14110772139389,0.157894736842105
8038,44,-68.8470367951,-32.8888101244,2,"0",0.0231481481481481,0.0409336941813261,0.0889907279121816
8044,140,-68.8463285982,-32.8892612103,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8060,110,-68.8409723057,-32.89028547,3,"0",0.185148665048544,0.14110772139389,0.157894736842105
8062,180,-68.8407181547,-32.890160145,3,"0",0.150492264416315,0.14110772139389,0.157894736842105
8072,75,-68.8405128165,-32.8899835287,3,"1",0.0512455516014235,0.14110772139389,0.157894736842105
8077,160,-68.8403842187,-32.890387583,3,"0",0.185148665048544,0.14110772139389,0.157894736842105
8089,180,-68.8483149027,-32.8892464409,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
8091,160,-68.8483805079,-32.8895252388,5,"0",0.185148665048544,0.14110772139389,0.157894736842105
8092,54,-68.8484254081,-32.8896903145,5,"0",0.185148665048544,0.0409336941813261,0.157894736842105
8094,74,-68.8484965813,-32.8899513106,5,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8099,220,-68.8459653655,-32.8897717611,2,"0",0.0903973509933775,0.14110772139389,0.157894736842105
8100,190,-68.8459425108,-32.8896982811,2,"0",0.0903973509933775,0.14110772139389,0.157894736842105
8115,112,-68.8406978989,-32.8906386261,3,"1",0.150492264416315,0.14110772139389,0.157894736842105
8128,120,-68.8500017801,-32.8908803111,5,"1",0.185148665048544,0.14110772139389,0.157894736842105
8132,160,-68.8487855803,-32.8910133364,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8158,60,-68.8453950879,-32.8907688061,2,"1",0.185148665048544,0.0409336941813261,0.157894736842105
8161,160,-68.8458636065,-32.8906873016,2,"0",0.185148665048544,0.14110772139389,0.157894736842105
8170,67,-68.8436473159,-32.8913537451,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8171,195,-68.8436127917,-32.8912220108,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8172,8,-68.8435994725,-32.8911688097,2,"1",0.185148665048544,0.0194352768610194,0.0162354134956875
8176,155,-68.843679056,-32.8919912192,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8181,12,-68.8421167023,-32.8913738206,2,"0",0.0420032310177706,0.0194352768610194,0.0289715113471753
8186,38,-68.8412694906,-32.8922714087,2,"0",0.150492264416315,0.0409336941813261,0.0889907279121816
8196,190,-68.8411603853,-32.8924524596,2,"1",0.150492264416315,0.14110772139389,0.157894736842105
8204,56,-68.8413012783,-32.892979521,2,"1",0.0138888888888889,0.0409336941813261,0.157894736842105
8215,118,-68.8415601227,-32.89339781,2,"0",0.0227272727272727,0.14110772139389,0.157894736842105
8220,66,-68.841521605,-32.8932575293,2,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
8223,42,-68.8414790502,-32.8930952927,2,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
8226,7,-68.8414144755,-32.8928217135,2,"0",0.185148665048544,0.0194352768610194,0.0162354134956875
8231,48,-68.8437324328,-32.892250487,2,"0",0.103064066852368,0.0409336941813261,0.0889907279121816
8232,136,-68.8437474195,-32.8923067505,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8237,42,-68.843257399,-32.8932409331,2,"1",0.185148665048544,0.0409336941813261,0.0889907279121816
8239,166,-68.8430297126,-32.8923133276,2,"0",0.0903973509933775,0.14110772139389,0.157894736842105
8249,142,-68.8438932934,-32.8922644558,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8262,122,-68.8454028035,-32.8925556017,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8266,110,-68.8453443167,-32.8918863753,2,"0",0.0903973509933775,0.14110772139389,0.157894736842105
8267,26,-68.8477205756,-32.8919631779,2,"1",0.0204081632653061,0.0409336941813261,0.0889907279121816
8274,22,-68.8465673978,-32.8919990343,2,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
8279,268,-68.8478066886,-32.8917160281,2,"1",0.101123595505618,0.14110772139389,0.157894736842105
8287,108,-68.8415943658,-32.8941317857,2,"1",0.150492264416315,0.14110772139389,0.157894736842105
8289,58,-68.8416304792,-32.8942672789,2,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
8292,26,-68.8404671945,-32.8938937193,2,"0",0.185148665048544,0.0409336941813261,0.0289715113471753
8300,62,-68.8418081727,-32.8943404272,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8304,134,-68.8440268494,-32.893330571,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8324,62,-68.8467433021,-32.8932712883,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8332,98,-68.8457197435,-32.893747174,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8338,92,-68.8462257881,-32.8928305854,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8357,108,-68.8404064377,-32.9022449278,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8358,82,-68.8404188558,-32.9022873015,2,"0",0.185148665048544,0.14110772139389,0.0889907279121816
8368,112,-68.8406751672,-32.9011941185,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8371,62,-68.8396602752,-32.9005656012,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8375,98,-68.8401224567,-32.90048293,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8376,88,-68.8393766799,-32.9020875303,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8379,38,-68.8388139979,-32.9024659225,2,"0",0.0859023207481815,0.0409336941813261,0.0289715113471753
8382,46,-68.838609918,-32.902502533,2,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
8385,32,-68.8389568969,-32.9018915004,2,"1",0.103064066852368,0.0409336941813261,0.0289715113471753
8389,30,-68.8395623816,-32.9028054434,2,"1",0.0321782178217822,0.0409336941813261,0.0162354134956875
8390,124,-68.8394132177,-32.9028814573,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8393,38,-68.8383991567,-32.9028473202,2,"0",0.0512249443207127,0.0409336941813261,0.0289715113471753
8399,22,-68.8393160682,-32.9024267898,2,"1",0.0625,0.0409336941813261,0.0162354134956875
8413,56,-68.8369231624,-32.9011817828,2,"1",0.0512455516014235,0.0409336941813261,0.0289715113471753
8415,52,-68.8370098386,-32.9013288189,2,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
8435,102,-68.8382885979,-32.9018898976,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8439,72,-68.8380633394,-32.9015376783,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8443,108,-68.8367421144,-32.8987575118,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8454,172,-68.8359993341,-32.8988978454,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8455,104,-68.8359492027,-32.8989082041,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8456,162,-68.8355692085,-32.8988160978,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8460,102,-68.8367955039,-32.8970404034,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8463,58,-68.8363416619,-32.897757966,2,"1",0.0512455516014235,0.0409336941813261,0.0889907279121816
8480,152,-68.8352035496,-32.8979769309,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8482,130,-68.8352279796,-32.8980930278,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8483,72,-68.8352452602,-32.8981560552,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8491,68,-68.8346403257,-32.8972657799,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8496,142,-68.8365028568,-32.8959558249,2,"1",0.0420032310177706,0.14110772139389,0.157894736842105
8499,210,-68.8350549613,-32.8968474508,2,"1",0.0859023207481815,0.14110772139389,0.157894736842105
8501,20,-68.8349215973,-32.8963582503,2,"1",0.0512455516014235,0.0194352768610194,0.0289715113471753
8515,98,-68.8377251583,-32.8966998456,2,"0",0.0138888888888889,0.14110772139389,0.157894736842105
8516,48,-68.8379405044,-32.8966655775,2,"0",0.185148665048544,0.0409336941813261,0.157894736842105
8517,100,-68.8386626464,-32.8975206538,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8536,6,-68.8410502574,-32.8992382703,2,"0",0.0380952380952381,0.0194352768610194,0.0162354134956875
8541,165,-68.8401186968,-32.8992209649,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8544,95,-68.8395848292,-32.898594051,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8554,130,-68.8399412385,-32.8971184975,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8558,58,-68.8400450901,-32.896972589,2,"1",0.0364741641337386,0.0409336941813261,0.0889907279121816
8559,90,-68.8403615955,-32.8965738052,2,"0",0.185148665048544,0.14110772139389,0.157894736842105
8571,55,-68.8411552935,-32.9033072838,2,"0",0.022887323943662,0.0409336941813261,0.0889907279121816
8576,35,-68.840761689,-32.9032842093,2,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
8586,70,-68.8366910063,-32.8995791606,2,"1",0.0364741641337386,0.14110772139389,0.157894736842105
8588,125,-68.837281176,-32.8995081501,2,"1",0.0859023207481815,0.14110772139389,0.157894736842105
8602,94,-68.8412147216,-32.9014990079,2,"0",0.185148665048544,0.14110772139389,0.157894736842105
8630,10,-68.8393061091,-32.9032159051,2,"0",0.0512249443207127,0.0194352768610194,0.0289715113471753
8635,130,-68.8385920442,-32.9035867267,2,"0",0.046875,0.14110772139389,0.157894736842105
8643,41,-68.8404041281,-32.9018890712,2,"0",0.185148665048544,0.0409336941813261,0.157894736842105
8653,82,-68.8411980754,-32.9025492858,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8692,18,-68.839092973,-32.900397104,2,"0",0.0909090909090909,0.0194352768610194,0.0289715113471753
8701,107,-68.8389027199,-32.900258006,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8710,44,-68.8377788886,-32.9004100801,2,"0",0.0512249443207127,0.0409336941813261,0.0289715113471753
8719,11,-68.8383326019,-32.899528004,2,"0",0.103064066852368,0.0194352768610194,0.0162354134956875
8724,54,-68.8376642808,-32.9005331193,2,"0",0.185148665048544,0.0409336941813261,0.157894736842105
8727,64,-68.8368057109,-32.9005171391,2,"1",0.103064066852368,0.14110772139389,0.157894736842105
8743,37,-68.8363920187,-32.9005064608,2,"1",0.0420032310177706,0.0409336941813261,0.0289715113471753
8747,104,-68.8365694025,-32.9006310259,2,"1",0.0364741641337386,0.14110772139389,0.157894736842105
8748,28,-68.836531176,-32.9005670092,2,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
8759,84,-68.8397887052,-32.8963891979,2,"1",0.185148665048544,0.14110772139389,0.0889907279121816
8763,94,-68.838110947,-32.8961227886,2,"1",0.185148665048544,0.14110772139389,0.157894736842105
8771,72,-68.8502192977,-32.8679038473,6,"0",0.185148665048544,0.14110772139389,0.0889907279121816
8782,30,-68.8555101265,-32.8687516128,6,"0",0.185148665048544,0.0409336941813261,0.0889907279121816
8784,65,-68.8556422606,-32.8675869009,6,"0",0.185148665048544,0.14110772139389,0.0889907279121816
8796,80,-68.8554744796,-32.8683329905,6,"1",0.185148665048544,0.14110772139389,0.157894736842105
8808,48,-68.8548708403,-32.8669059518,6,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
8812,25,-68.8550495874,-32.866732278,6,"0",0.0859023207481815,0.0409336941813261,0.0289715113471753
8817,155,-68.8545835459,-32.8676474463,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
8821,35,-68.854508294,-32.8683627311,6,"0",0.185148665048544,0.0409336941813261,0.0889907279121816
8825,120,-68.8545279847,-32.868203117,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
8833,43,-68.8537735616,-32.8681243067,6,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
8898,27,-68.8537627138,-32.8667551459,6,"0",0.022887323943662,0.0409336941813261,0.0162354134956875
8903,160,-68.8496982435,-32.867789754,6,"1",0.0859023207481815,0.14110772139389,0.157894736842105
8912,50,-68.8495061773,-32.8669165012,6,"0",0.0859023207481815,0.0409336941813261,0.0289715113471753
8920,210,-68.8489541953,-32.8686576786,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
8924,120,-68.848820511,-32.8674734242,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
8926,5,-68.8488397538,-32.8672751061,6,"0",0.0512249443207127,0.0194352768610194,0.0162354134956875
8946,20,-68.8481937709,-32.8684972709,6,"0",0.185148665048544,0.0194352768610194,0.0289715113471753
8965,195,-68.8468923989,-32.8663612705,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
8966,170,-68.8468305238,-32.8674398491,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
8973,50,-68.8463935765,-32.8685060913,6,"1",0.185148665048544,0.0409336941813261,0.0889907279121816
8983,110,-68.8467933218,-32.8663396437,6,"0",0.0859023207481815,0.14110772139389,0.157894736842105
8987,54,-68.845999947,-32.8683834917,6,"0",0.0231481481481481,0.0409336941813261,0.157894736842105
8993,170,-68.8459821231,-32.8678969018,4,"0",0.0859023207481815,0.14110772139389,0.157894736842105
9018,120,-68.8454143229,-32.8662413785,4,"1",0.185148665048544,0.14110772139389,0.157894736842105
9028,35,-68.8449876723,-32.8671673647,4,"0",0.185148665048544,0.0409336941813261,0.0289715113471753
9030,50,-68.8452645451,-32.8664469953,4,"0",0.185148665048544,0.0409336941813261,0.157894736842105
9058,40,-68.8550655486,-32.8661222898,6,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
9059,60,-68.8551066349,-32.8661246295,6,"0",0.0512455516014235,0.0409336941813261,0.0889907279121816
9076,92,-68.8546081838,-32.8659494425,6,"0",0.022887323943662,0.14110772139389,0.157894736842105
9078,126,-68.8547763057,-32.8658087181,6,"0",0.022887323943662,0.14110772139389,0.0889907279121816
9079,66,-68.854767507,-32.8658952986,6,"0",0.0204081632653061,0.14110772139389,0.0889907279121816
9082,44,-68.8548197343,-32.8653911457,6,"0",0.0204081632653061,0.0409336941813261,0.0889907279121816
9092,45,-68.8545539007,-32.8665764723,6,"0",0.0420032310177706,0.0409336941813261,0.157894736842105
9093,50,-68.8544759195,-32.8665741724,6,"0",0.0420032310177706,0.0409336941813261,0.157894736842105
9097,75,-68.853957163,-32.8663419026,6,"0",0.022887323943662,0.14110772139389,0.157894736842105
9140,50,-68.8526341083,-32.8660090007,6,"0",0.0859023207481815,0.0409336941813261,0.0289715113471753
9156,26,-68.8517900668,-32.8660386207,6,"0",0.0204081632653061,0.0409336941813261,0.0289715113471753
9164,20,-68.8511932345,-32.8660482781,6,"0",0.0204081632653061,0.0194352768610194,0.0289715113471753
9172,60,-68.8514482329,-32.8648627049,6,"0",0.185148665048544,0.0409336941813261,0.157894736842105
9178,64,-68.8511130802,-32.8650877754,6,"0",0.0512455516014235,0.14110772139389,0.0889907279121816
9183,30,-68.8510172859,-32.8661754033,6,"0",0.022887323943662,0.0409336941813261,0.0289715113471753
9224,60,-68.849548967,-32.8650496056,6,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
9228,40,-68.8491075943,-32.8652649894,6,"0",0.185148665048544,0.0409336941813261,0.0889907279121816
9238,182,-68.8491336511,-32.8657717781,6,"0",0.0859023207481815,0.14110772139389,0.157894736842105
9244,90,-68.8491702236,-32.8658374935,6,"0",0.0859023207481815,0.14110772139389,0.0889907279121816
9245,60,-68.8494589021,-32.8659195438,6,"0",0.0321782178217822,0.0409336941813261,0.0889907279121816
9255,80,-68.8484606271,-32.865162462,6,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
9258,220,-68.8475536095,-32.86570224,6,"0",0.0859023207481815,0.14110772139389,0.157894736842105
9269,94,-68.8473079663,-32.8645493838,4,"0",0.022887323943662,0.14110772139389,0.0889907279121816
9270,54,-68.8473938335,-32.8645555209,4,"0",0.0420032310177706,0.0409336941813261,0.0889907279121816
9271,40,-68.8474391179,-32.864559017,4,"0",0.0512455516014235,0.0409336941813261,0.0289715113471753
9288,162,-68.8483359035,-32.8653930754,6,"0",0.0204081632653061,0.14110772139389,0.157894736842105
9296,180,-68.8482578675,-32.8646011652,6,"1",0.185148665048544,0.14110772139389,0.157894736842105
9298,200,-68.848080464,-32.8645881846,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
9300,130,-68.8478377537,-32.8645742722,6,"1",0.185148665048544,0.14110772139389,0.157894736842105
9313,50,-68.8461524044,-32.8660997439,4,"0",0.0420032310177706,0.0409336941813261,0.0289715113471753
9315,92,-68.8463543646,-32.8657861247,4,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9356,120,-68.8454607085,-32.8647239065,4,"0",0.185148665048544,0.14110772139389,0.157894736842105
9362,82,-68.8453887951,-32.8653697677,4,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9363,82,-68.84535332,-32.8657311205,4,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
9365,64,-68.8453439511,-32.8658319058,4,"0",0.0420032310177706,0.14110772139389,0.0889907279121816
9373,110,-68.8446493094,-32.8653433129,4,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9391,66,-68.8444573847,-32.8659125778,4,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9398,43,-68.8581419746,-32.8667853935,6,"0",0.0859023207481815,0.0409336941813261,0.0289715113471753
9410,84,-68.8564280185,-32.8649200246,6,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9412,100,-68.8563287852,-32.8649126818,6,"0",0.185148665048544,0.14110772139389,0.157894736842105
9430,210,-68.8564758412,-32.8641320536,6,"0",0.106529209621993,0.14110772139389,0.157894736842105
9436,80,-68.8565126523,-32.864519007,6,"0",0.150492264416315,0.14110772139389,0.0889907279121816
9439,102,-68.8565297594,-32.8647104304,6,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9440,74,-68.8565327082,-32.8647529027,6,"0",0.185148665048544,0.14110772139389,0.0889907279121816
9445,40,-68.8560389034,-32.8647991515,6,"0",0.0512455516014235,0.0409336941813261,0.0289715113471753
9460,180,-68.8569056692,-32.8651559378,6,"1",0.106529209621993,0.14110772139389,0.157894736842105
9464,8,-68.8567081486,-32.8650202906,6,"0",0,0.0194352768610194,0.0162354134956875
9473,160,-68.8516126926,-32.8647504335,6,"0",0.0859023207481815,0.14110772139389,0.157894736842105
9476,150,-68.8513066021,-32.8644984853,6,"1",0.185148665048544,0.14110772139389,0.157894736842105
9478,220,-68.8513681082,-32.8637834599,6,"1",0.185148665048544,0.14110772139389,0.157894736842105
9487,100,-68.852068828,-32.8643463117,6,"1",0.185148665048544,0.14110772139389,0.0889907279121816
9493,24,-68.8521444682,-32.8634426886,6,"0",0.0204081632653061,0.0409336941813261,0.0289715113471753
9502,44,-68.8534853673,-32.8639892941,6,"0",0,0.0409336941813261,0.0889907279121816
9505,80,-68.8534306267,-32.8644519305,6,"0",0.0204081632653061,0.14110772139389,0.0889907279121816
9519,24,-68.8529792921,-32.8637752574,6,"0",0.185148665048544,0.0409336941813261,0.0289715113471753
