"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
10839,"Perenne","17/03/2011 13:30","Bajo (2 - 4 mts)",22,"Mediano",-68.85454486,-32.87807211,6,"Residencial Norte",2694682.38,1,"bajo"
10845,"Perenne","17/03/2011 10:28","Medio (4 - 8 mts)",60,"Mediano",-68.85305176,-32.87792307,6,"Residencial Norte",2694682.38,0,"bajo"
10846,"Morera","17/03/2011 10:25","Medio (4 - 8 mts)",60,"Mediano",-68.85304027,-32.87786558,6,"Residencial Norte",2694682.38,0,"bajo"
10865,"Paraiso","30/03/2011 10:16","Alto (> 8 mts)",84,"Grande",-68.85130482,-32.87875214,6,"Residencial Norte",2694682.38,1,"medio"
10873,"Fresno americano","01/04/2011 11:38","Bajo (2 - 4 mts)",16,"Chico",-68.8583219,-32.87829622,7,"Residencial Parque",1786336.09,1,"bajo"
10874,"Jacarand","01/04/2011 11:37","Alto (> 8 mts)",81,"Grande",-68.85832258,-32.87831172,7,"Residencial Parque",1786336.09,1,"bajo"
10876,"Morera","07/04/2011 10:40","Alto (> 8 mts)",175,"Grande",-68.85953698,-32.87859252,7,"Residencial Parque",1786336.09,0,"muy alto"
10883,"Paraiso","08/04/2011 10:49","Alto (> 8 mts)",150,"Grande",-68.85818262,-32.8783608,7,"Residencial Parque",1786336.09,1,"alto"
10884,"Ligustro","08/04/2011 10:33","Bajo (2 - 4 mts)",58,"Mediano",-68.85797927,-32.87798553,7,"Residencial Parque",1786336.09,0,"bajo"
10885,"Fresno americano","07/04/2011 17:12","Medio (4 - 8 mts)",22,"Mediano",-68.85705212,-32.87815693,7,"Residencial Parque",1786336.09,1,"bajo"
10911,"Ligustro","21/03/2011 09:32","Muy bajo (1 - 2 mts)",12,"Chico",-68.85349452,-32.87956271,6,"Residencial Norte",2694682.38,0,"bajo"
10912,"Acer","21/03/2011 09:31","Medio (4 - 8 mts)",58,"Mediano",-68.85346637,-32.87947332,6,"Residencial Norte",2694682.38,0,"bajo"
10924,"Morera","29/03/2011 10:22","Alto (> 8 mts)",154,"Grande",-68.85122165,-32.88023154,1,"Parque Central",1655357.933,1,"alto"
10932,"Morera","29/03/2011 10:43","Muy bajo (1 - 2 mts)",38,"Mediano",-68.85155511,-32.87967314,6,"Residencial Norte",2694682.38,1,"bajo"
10937,"Paraiso","07/04/2011 16:34","Medio (4 - 8 mts)",90,"Grande",-68.85864675,-32.87895903,7,"Residencial Parque",1786336.09,1,"medio"
10952,"Morera","21/03/2011 15:40","Medio (4 - 8 mts)",92,"Grande",-68.8567879,-32.88143802,7,"Residencial Parque",1786336.09,1,"medio"
10959,"Prunas","21/03/2011 17:17","Bajo (2 - 4 mts)",32,"Mediano",-68.85797207,-32.88131395,7,"Residencial Parque",1786336.09,0,"bajo"
10969,"Morera","08/04/2011 11:06","Alto (> 8 mts)",101,"Grande",-68.85644952,-32.88174692,7,"Residencial Parque",1786336.09,1,"medio"
10970,"Fresno europeo","08/04/2011 10:58","Medio (4 - 8 mts)",38,"Mediano",-68.85664557,-32.8817123,7,"Residencial Parque",1786336.09,0,"bajo"
10983,"Morera","23/03/2011 10:35","Alto (> 8 mts)",65,"Grande",-68.85530954,-32.88195862,6,"Residencial Norte",2694682.38,1,"bajo"
10990,"Morera","23/03/2011 12:42","Alto (> 8 mts)",190,"Grande",-68.85512681,-32.8810104,6,"Residencial Norte",2694682.38,1,"muy alto"
10994,"Fresno europeo","22/03/2011 13:00","Alto (> 8 mts)",100,"Grande",-68.85392282,-32.88176464,6,"Residencial Norte",2694682.38,1,"medio"
10995,"Caducifolio","23/03/2011 12:50","Medio (4 - 8 mts)",60,"Mediano",-68.8531837,-32.8823635,1,"Parque Central",1655357.933,0,"bajo"
11000,"Fresno europeo","29/03/2011 11:00","Muy bajo (1 - 2 mts)",10,"Chico",-68.85127018,-32.88085625,1,"Parque Central",1655357.933,0,"bajo"
11013,"Pltano","07/04/2011 15:36","Alto (> 8 mts)",74,"Grande",-68.85975939,-32.88112224,7,"Residencial Parque",1786336.09,1,"bajo"
11017,"Morera","07/04/2011 15:07","Alto (> 8 mts)",94,"Grande",-68.858847,-32.88129155,7,"Residencial Parque",1786336.09,1,"medio"
11025,"Paraiso","07/04/2011 11:59","Alto (> 8 mts)",66,"Grande",-68.85832052,-32.8803943,7,"Residencial Parque",1786336.09,1,"bajo"
11028,"Morera","07/04/2011 16:35","Alto (> 8 mts)",102,"Grande",-68.85861537,-32.8799764,7,"Residencial Parque",1786336.09,1,"medio"
11051,"Jacarand","06/04/2011 10:14","Muy bajo (1 - 2 mts)",8,"Chico",-68.85635098,-32.87976446,7,"Residencial Parque",1786336.09,1,"bajo"
11052,"Pltano","06/04/2011 10:04","Alto (> 8 mts)",149,"Grande",-68.85628199,-32.87948938,6,"Residencial Norte",2694682.38,0,"alto"
11062,"Perenne","31/03/2011 12:47","Alto (> 8 mts)",96,"Grande",-68.8552233,-32.88004883,6,"Residencial Norte",2694682.38,0,"medio"
11074,"Fresno europeo","22/03/2011 09:42","Medio (4 - 8 mts)",26,"Mediano",-68.85507546,-32.88029271,6,"Residencial Norte",2694682.38,0,"bajo"
11099,"Morera","29/03/2011 09:19","Medio (4 - 8 mts)",50,"Mediano",-68.85321702,-32.88115577,6,"Residencial Norte",2694682.38,0,"bajo"
11112,"Olmo comun","29/03/2011 13:03","Alto (> 8 mts)",70,"Grande",-68.85208562,-32.88172695,1,"Parque Central",1655357.933,1,"bajo"
11116,"Paraiso","30/03/2011 09:56","Alto (> 8 mts)",127,"Grande",-68.8519582,-32.88161679,1,"Parque Central",1655357.933,1,"alto"
11120,"Morera","19/01/2011 08:52","Alto (> 8 mts)",99,"Grande",-68.84332504,-32.9007549,2,"Barrio Civico",2366816.36,1,"medio"
11126,"Morera","27/01/2011 10:13","Alto (> 8 mts)",130,"Grande",-68.84340593,-32.90201997,2,"Barrio Civico",2366816.36,0,"alto"
11142,"Morera","28/01/2011 14:00","Alto (> 8 mts)",91,"Grande",-68.84355227,-32.90209828,2,"Barrio Civico",2366816.36,1,"medio"
11176,"Acacia SP","27/01/2011 13:35","Medio (4 - 8 mts)",28,"Mediano",-68.84394787,-32.90193025,2,"Barrio Civico",2366816.36,0,"bajo"
11208,"Acer","24/01/2011 11:16","Muy bajo (1 - 2 mts)",10,"Chico",-68.84520461,-32.9020444,2,"Barrio Civico",2366816.36,0,"bajo"
11214,"Morera","13/01/2011 12:35","Alto (> 8 mts)",140,"Grande",-68.84630801,-32.89984443,2,"Barrio Civico",2366816.36,1,"alto"
11271,"Morera","12/01/2011 12:11","Alto (> 8 mts)",130,"Grande",-68.84705435,-32.90035225,2,"Barrio Civico",2366816.36,1,"alto"
11288,"Jacarand","11/01/2011 10:06","Medio (4 - 8 mts)",41,"Mediano",-68.84654069,-32.90178053,2,"Barrio Civico",2366816.36,1,"bajo"
11290,"Fresno europeo","11/01/2011 10:57","Medio (4 - 8 mts)",26,"Mediano",-68.84651427,-32.90129454,2,"Barrio Civico",2366816.36,0,"bajo"
11294,"Fresno europeo","10/01/2011 11:41","Alto (> 8 mts)",85,"Grande",-68.84720252,-32.90315173,2,"Barrio Civico",2366816.36,0,"medio"
11295,"Fresno americano","10/01/2011 11:38","Medio (4 - 8 mts)",73,"Grande",-68.84720603,-32.90318913,2,"Barrio Civico",2366816.36,0,"bajo"
11327,"Fresno americano","20/01/2011 18:59","Medio (4 - 8 mts)",82,"Grande",-68.84788852,-32.90066079,2,"Barrio Civico",2366816.36,0,"medio"
11334,"Fresno europeo","20/01/2011 19:42","Medio (4 - 8 mts)",58,"Mediano",-68.84845157,-32.90014191,2,"Barrio Civico",2366816.36,0,"bajo"
11344,"Morera","19/01/2011 19:06","Alto (> 8 mts)",134,"Grande",-68.84859037,-32.90260928,2,"Barrio Civico",2366816.36,1,"alto"
11351,"Morera","20/01/2011 07:18","Medio (4 - 8 mts)",64,"Grande",-68.84862375,-32.90324494,2,"Barrio Civico",2366816.36,0,"bajo"
11356,"Caducifolio","25/01/2011 10:09","Medio (4 - 8 mts)",40,"Mediano",-68.848594,-32.90058929,2,"Barrio Civico",2366816.36,0,"bajo"
11376,"Morera","27/01/2011 15:03","Medio (4 - 8 mts)",98,"Grande",-68.85017178,-32.90281888,2,"Barrio Civico",2366816.36,1,"medio"
11377,"Morera","27/01/2011 15:26","Alto (> 8 mts)",96,"Grande",-68.8496472,-32.90323109,2,"Barrio Civico",2366816.36,1,"medio"
11390,"Caducifolio","26/01/2011 14:34","Medio (4 - 8 mts)",76,"Grande",-68.85022478,-32.89976825,2,"Barrio Civico",2366816.36,1,"bajo"
11401,"Morera","26/01/2011 16:18","Bajo (2 - 4 mts)",18,"Chico",-68.85090854,-32.90113,2,"Barrio Civico",2366816.36,1,"bajo"
11402,"Paraiso","26/01/2011 16:16","Medio (4 - 8 mts)",72,"Grande",-68.85090975,-32.90114371,2,"Barrio Civico",2366816.36,1,"bajo"
11410,"Morera","28/01/2011 13:55","Alto (> 8 mts)",88,"Grande",-68.85136762,-32.90047451,2,"Barrio Civico",2366816.36,0,"medio"
11427,"Morera","31/01/2011 16:59","Alto (> 8 mts)",116,"Grande",-68.85103503,-32.90225204,2,"Barrio Civico",2366816.36,1,"medio"
11440,"Paraiso","01/02/2011 14:54","Alto (> 8 mts)",140,"Grande",-68.85078202,-32.90247095,2,"Barrio Civico",2366816.36,0,"alto"
11449,"Paraiso","01/02/2011 15:44","Alto (> 8 mts)",108,"Grande",-68.85175096,-32.90265296,2,"Barrio Civico",2366816.36,1,"medio"
11477,"Fresno europeo","06/01/2011 11:38","Alto (> 8 mts)",110,"Grande",-68.84381671,-32.86258993,4,"Cuarta Oeste",1173332.701,1,"medio"
11482,"Morera","06/01/2011 10:26","Alto (> 8 mts)",160,"Grande",-68.84350679,-32.86256588,4,"Cuarta Oeste",1173332.701,1,"alto"
11488,"Fresno europeo","18/02/2011 14:02","Muy bajo (1 - 2 mts)",8,"Chico",-68.85389828,-32.86540639,6,"Residencial Norte",2694682.38,0,"bajo"
11505,"Morera","22/02/2011 11:22","Alto (> 8 mts)",220,"Grande",-68.85314691,-32.86649076,6,"Residencial Norte",2694682.38,1,"muy alto"
11512,"Paraiso","22/02/2011 10:48","Alto (> 8 mts)",185,"Grande",-68.85276381,-32.866386,6,"Residencial Norte",2694682.38,0,"muy alto"
11513,"Olmo comun","22/02/2011 10:40","Alto (> 8 mts)",99,"Grande",-68.85276518,-32.86636752,6,"Residencial Norte",2694682.38,0,"medio"
11523,"Fresno europeo","23/02/2011 09:43","Alto (> 8 mts)",60,"Mediano",-68.8536997,-32.8661882,6,"Residencial Norte",2694682.38,0,"bajo"
11528,"Fresno europeo","23/02/2011 09:27","Medio (4 - 8 mts)",43,"Mediano",-68.85323687,-32.8661541,6,"Residencial Norte",2694682.38,0,"bajo"
11559,"Paraiso","10/05/2010 11:13","Medio (4 - 8 mts)",165,"Grande",-68.85224773,-32.86778744,6,"Residencial Norte",2694682.38,0,"muy alto"
11562,"Paraiso","10/05/2010 11:26","Bajo (2 - 4 mts)",90,"Grande",-68.85201236,-32.86777751,6,"Residencial Norte",2694682.38,0,"medio"
11614,"Morera","28/01/2011 09:44","Alto (> 8 mts)",110,"Grande",-68.84951798,-32.86677069,6,"Residencial Norte",2694682.38,1,"medio"
11640,"Morera","27/01/2011 10:51","Alto (> 8 mts)",193,"Grande",-68.85013798,-32.86758902,6,"Residencial Norte",2694682.38,1,"muy alto"
11645,"Paraiso","27/01/2011 10:36","Alto (> 8 mts)",183,"Grande",-68.85010999,-32.86788922,6,"Residencial Norte",2694682.38,1,"muy alto"
11649,"Morera","27/01/2011 10:44","Alto (> 8 mts)",142,"Grande",-68.85009111,-32.86807313,6,"Residencial Norte",2694682.38,1,"alto"
11650,"Morera","27/01/2011 10:45","Alto (> 8 mts)",170,"Grande",-68.85008791,-32.86810241,6,"Residencial Norte",2694682.38,1,"muy alto"
11655,"Paraiso","26/01/2011 13:08","Alto (> 8 mts)",136,"Grande",-68.85006207,-32.86837045,6,"Residencial Norte",2694682.38,0,"alto"
11665,"Morera","26/01/2011 11:45","Alto (> 8 mts)",92,"Grande",-68.84952332,-32.86869325,6,"Residencial Norte",2694682.38,0,"medio"
11669,"Paraiso sombrilla","27/01/2011 09:20","Medio (4 - 8 mts)",60,"Mediano",-68.84938244,-32.86836557,6,"Residencial Norte",2694682.38,0,"bajo"
11696,"Morera","31/01/2011 09:35","Alto (> 8 mts)",163,"Grande",-68.85089851,-32.86808421,6,"Residencial Norte",2694682.38,0,"muy alto"
11707,"Morera","31/01/2011 11:25","Alto (> 8 mts)",157,"Grande",-68.850529,-32.86875897,6,"Residencial Norte",2694682.38,1,"alto"
11717,"Morera","28/01/2011 10:34","Alto (> 8 mts)",145,"Grande",-68.8501884,-32.86819615,6,"Residencial Norte",2694682.38,1,"alto"
11741,"Morera","02/06/2010 10:59","Medio (4 - 8 mts)",100,"Grande",-68.8504884,-32.86765898,6,"Residencial Norte",2694682.38,0,"medio"
11772,"Morera","25/01/2011 11:47","Alto (> 8 mts)",190,"Grande",-68.84901347,-32.8645244,6,"Residencial Norte",2694682.38,1,"muy alto"
11774,"Morera","25/01/2011 12:00","Alto (> 8 mts)",130,"Grande",-68.84878775,-32.8645006,6,"Residencial Norte",2694682.38,1,"alto"
11777,"Morera","25/01/2011 13:08","Alto (> 8 mts)",170,"Grande",-68.84867276,-32.86434155,6,"Residencial Norte",2694682.38,0,"muy alto"
11793,"Paraiso","02/03/2011 10:08","Alto (> 8 mts)",127,"Grande",-68.85111336,-32.86504929,6,"Residencial Norte",2694682.38,0,"alto"
11807,"Morera","02/03/2011 12:09","Alto (> 8 mts)",180,"Grande",-68.85050287,-32.86490926,6,"Residencial Norte",2694682.38,0,"muy alto"
11812,"Morera","02/03/2011 12:47","Alto (> 8 mts)",250,"Grande",-68.85047753,-32.86520219,6,"Residencial Norte",2694682.38,0,"muy alto"
11834,"Morera","02/03/2011 12:49","Alto (> 8 mts)",140,"Grande",-68.84969865,-32.86506444,6,"Residencial Norte",2694682.38,1,"alto"
11848,"Paraiso","02/03/2011 12:08","Alto (> 8 mts)",120,"Grande",-68.85024766,-32.86475604,6,"Residencial Norte",2694682.38,0,"medio"
11850,"Paraiso","02/03/2011 12:04","Medio (4 - 8 mts)",120,"Grande",-68.85032513,-32.86476244,6,"Residencial Norte",2694682.38,0,"medio"
11873,"Paraiso","02/03/2011 09:23","Medio (4 - 8 mts)",136,"Grande",-68.85022767,-32.86615143,6,"Residencial Norte",2694682.38,0,"alto"
11874,"Paraiso","02/03/2011 09:20","Medio (4 - 8 mts)",150,"Grande",-68.85022299,-32.86620632,6,"Residencial Norte",2694682.38,0,"alto"
11906,"Paraiso","03/03/2011 09:06","Medio (4 - 8 mts)",160,"Grande",-68.85044573,-32.86632713,6,"Residencial Norte",2694682.38,0,"alto"
11916,"Morera","12/05/2010 12:05","Alto (> 8 mts)",142,"Grande",-68.8511097,-32.86659186,6,"Residencial Norte",2694682.38,0,"alto"
11918,"Morera","12/05/2010 12:01","Medio (4 - 8 mts)",120,"Grande",-68.85108659,-32.86688566,6,"Residencial Norte",2694682.38,0,"medio"
11928,"Morera","12/05/2010 11:58","Medio (4 - 8 mts)",200,"Grande",-68.85103374,-32.86752151,6,"Residencial Norte",2694682.38,0,"muy alto"
11941,"Morera","12/05/2010 11:12","Medio (4 - 8 mts)",111,"Grande",-68.85168658,-32.86761953,6,"Residencial Norte",2694682.38,0,"medio"
11966,"Morera","14/05/2010 10:14","Medio (4 - 8 mts)",148,"Grande",-68.85159605,-32.86863309,6,"Residencial Norte",2694682.38,0,"alto"
11980,"Morera","14/05/2010 11:03","Bajo (2 - 4 mts)",12,"Chico",-68.85098423,-32.86814741,6,"Residencial Norte",2694682.38,0,"bajo"
12017,"Paraiso","07/04/2010 12:14","Medio (4 - 8 mts)",134,"Grande",-68.85271347,-32.86683019,6,"Residencial Norte",2694682.38,0,"alto"
12020,"Paraiso","28/04/2010 11:45","Medio (4 - 8 mts)",153,"Grande",-68.85273165,-32.86665859,6,"Residencial Norte",2694682.38,0,"alto"
12028,"Morera","03/05/2010 12:42","Alto (> 8 mts)",144,"Grande",-68.85322348,-32.86662987,6,"Residencial Norte",2694682.38,1,"alto"
12041,"Morera","05/05/2010 10:42","Medio (4 - 8 mts)",140,"Grande",-68.85375892,-32.86679046,6,"Residencial Norte",2694682.38,0,"alto"
12045,"Morera","05/05/2010 11:00","Bajo (2 - 4 mts)",56,"Mediano",-68.85372091,-32.86715317,6,"Residencial Norte",2694682.38,0,"bajo"
12053,"Morera","04/02/2010 13:59","Bajo (2 - 4 mts)",48,"Mediano",-68.85264827,-32.86764801,6,"Residencial Norte",2694682.38,0,"bajo"
12057,"Morera","04/02/2010 13:53","Bajo (2 - 4 mts)",53,"Mediano",-68.85267777,-32.86733104,6,"Residencial Norte",2694682.38,0,"bajo"
12064,"Morera","04/02/2010 13:35","Medio (4 - 8 mts)",161,"Grande",-68.85352983,-32.86727333,6,"Residencial Norte",2694682.38,0,"muy alto"
12075,"Paraiso","04/02/2010 11:00","Medio (4 - 8 mts)",111,"Grande",-68.85319023,-32.86782336,6,"Residencial Norte",2694682.38,0,"medio"
12077,"Paraiso","02/02/2010 11:39","Bajo (2 - 4 mts)",0.36,"Chico",-68.85341155,-32.86783597,6,"Residencial Norte",2694682.38,0,"bajo"
12088,"Morera","05/05/2010 11:47","Medio (4 - 8 mts)",134,"Grande",-68.85254604,-32.86870651,6,"Residencial Norte",2694682.38,1,"alto"
12091,"Morera","05/05/2010 11:54","Medio (4 - 8 mts)",108,"Grande",-68.8525714,-32.86842438,6,"Residencial Norte",2694682.38,1,"medio"
12097,"Morera","05/05/2010 12:25","Alto (> 8 mts)",140,"Grande",-68.85345449,-32.8684099,6,"Residencial Norte",2694682.38,0,"alto"
12112,"Morera","20/01/2011 14:04","Medio (4 - 8 mts)",92,"Grande",-68.84761518,-32.8685766,6,"Residencial Norte",2694682.38,1,"medio"
12116,"Paraiso","20/01/2011 09:54","Alto (> 8 mts)",110,"Grande",-68.84752632,-32.86836737,6,"Residencial Norte",2694682.38,0,"medio"
12117,"Paraiso","20/01/2011 10:02","Alto (> 8 mts)",220,"Grande",-68.84753289,-32.86833947,6,"Residencial Norte",2694682.38,0,"muy alto"
12129,"Paraiso","20/01/2011 12:43","Alto (> 8 mts)",130,"Grande",-68.84779506,-32.86768659,6,"Residencial Norte",2694682.38,0,"alto"
12132,"Paraiso sombrilla","20/01/2011 12:55","Medio (4 - 8 mts)",40,"Mediano",-68.84809749,-32.86770448,6,"Residencial Norte",2694682.38,0,"bajo"
12145,"Morera","19/01/2011 12:51","Alto (> 8 mts)",95,"Grande",-68.84733958,-32.86856599,6,"Residencial Norte",2694682.38,1,"medio"
12159,"Paraiso","19/01/2011 13:18","Alto (> 8 mts)",196,"Grande",-68.84676787,-32.8679179,6,"Residencial Norte",2694682.38,1,"muy alto"
12168,"Morera","19/01/2011 11:38","Medio (4 - 8 mts)",120,"Grande",-68.84741488,-32.86765082,6,"Residencial Norte",2694682.38,1,"medio"
12173,"Morera","19/01/2011 12:19","Alto (> 8 mts)",180,"Grande",-68.84744398,-32.86798343,6,"Residencial Norte",2694682.38,1,"muy alto"
12192,"Paraiso","19/01/2011 11:15","Alto (> 8 mts)",180,"Grande",-68.84610754,-32.86777219,6,"Residencial Norte",2694682.38,0,"muy alto"
12194,"Paraiso","18/01/2011 12:09","Alto (> 8 mts)",165,"Grande",-68.84615722,-32.86758284,4,"Cuarta Oeste",1173332.701,0,"muy alto"
12223,"Morera","18/01/2011 09:54","Alto (> 8 mts)",96,"Grande",-68.84519685,-32.86821128,4,"Cuarta Oeste",1173332.701,0,"medio"
12225,"Morera","18/01/2011 10:06","Alto (> 8 mts)",95,"Grande",-68.84520752,-32.86809605,4,"Cuarta Oeste",1173332.701,0,"medio"
12244,"Fresno europeo","14/01/2011 12:18","Bajo (2 - 4 mts)",12,"Chico",-68.84598609,-32.8674581,4,"Cuarta Oeste",1173332.701,0,"bajo"
12265,"Morera","10/01/2011 09:41","Alto (> 8 mts)",110,"Grande",-68.84475569,-32.86839859,4,"Cuarta Oeste",1173332.701,1,"medio"
12270,"Morera","10/01/2011 10:53","Alto (> 8 mts)",120,"Grande",-68.84513774,-32.86717714,4,"Cuarta Oeste",1173332.701,1,"medio"
12273,"Morera","10/01/2011 10:25","Alto (> 8 mts)",110,"Grande",-68.84515942,-32.86744267,4,"Cuarta Oeste",1173332.701,1,"medio"
12275,"Morera","10/01/2011 10:21","Alto (> 8 mts)",195,"Grande",-68.84515,-32.86753234,4,"Cuarta Oeste",1173332.701,1,"muy alto"
12277,"Morera","10/01/2011 10:09","Alto (> 8 mts)",190,"Grande",-68.84512641,-32.86771798,4,"Cuarta Oeste",1173332.701,1,"muy alto"
12286,"Morera","13/01/2011 11:02","Alto (> 8 mts)",165,"Grande",-68.84614149,-32.86734801,4,"Cuarta Oeste",1173332.701,1,"muy alto"
12295,"Paraiso","13/01/2011 10:23","Alto (> 8 mts)",220,"Grande",-68.84627436,-32.86677229,4,"Cuarta Oeste",1173332.701,0,"muy alto"
12325,"Paraiso","12/01/2011 11:24","Alto (> 8 mts)",160,"Grande",-68.84670135,-32.86729208,6,"Residencial Norte",2694682.38,0,"alto"
12328,"Morera","13/01/2011 11:40","Alto (> 8 mts)",150,"Grande",-68.8472371,-32.86746781,6,"Residencial Norte",2694682.38,0,"alto"
12347,"Morera","18/01/2011 09:24","Medio (4 - 8 mts)",110,"Grande",-68.84731732,-32.86627232,6,"Residencial Norte",2694682.38,1,"medio"
12376,"Morera","21/01/2011 14:09","Alto (> 8 mts)",135,"Grande",-68.84761601,-32.86728417,6,"Residencial Norte",2694682.38,1,"alto"
12406,"Morera","21/01/2011 09:06","Alto (> 8 mts)",90,"Grande",-68.84830887,-32.86733125,6,"Residencial Norte",2694682.38,0,"medio"
12420,"Morera","24/01/2011 09:36","Alto (> 8 mts)",197,"Grande",-68.84847172,-32.86667164,6,"Residencial Norte",2694682.38,0,"muy alto"
12431,"Morera","24/01/2011 10:40","Alto (> 8 mts)",170,"Grande",-68.84890481,-32.86648676,6,"Residencial Norte",2694682.38,0,"muy alto"
12434,"Morera","24/01/2011 12:28","Alto (> 8 mts)",210,"Grande",-68.84889565,-32.86660258,6,"Residencial Norte",2694682.38,0,"muy alto"
12446,"Morera","25/01/2011 09:19","Medio (4 - 8 mts)",65,"Grande",-68.84863715,-32.86755101,6,"Residencial Norte",2694682.38,0,"bajo"
12484,"Morera","25/01/2011 10:00","Alto (> 8 mts)",120,"Grande",-68.849371,-32.86718201,6,"Residencial Norte",2694682.38,1,"medio"
12490,"Morera","25/01/2011 09:38","Alto (> 8 mts)",145,"Grande",-68.84934505,-32.86748809,6,"Residencial Norte",2694682.38,0,"alto"
12492,"Fresno americano","25/01/2011 13:46","Muy bajo (1 - 2 mts)",8,"Chico",-68.84931732,-32.86784352,6,"Residencial Norte",2694682.38,0,"bajo"
12593,"Fresno americano","14/01/2011 12:38","Medio (4 - 8 mts)",56,"Mediano",-68.84560099,-32.86334845,4,"Cuarta Oeste",1173332.701,0,"bajo"
12599,"Morera","14/01/2011 13:03","Alto (> 8 mts)",130,"Grande",-68.84528273,-32.86321273,4,"Cuarta Oeste",1173332.701,0,"alto"
12604,"Morera","14/01/2011 13:23","Alto (> 8 mts)",100,"Grande",-68.84530893,-32.8627987,4,"Cuarta Oeste",1173332.701,0,"medio"
12621,"Morera","17/01/2011 09:21","Medio (4 - 8 mts)",160,"Grande",-68.84622665,-32.86337567,4,"Cuarta Oeste",1173332.701,0,"alto"
12665,"Morera","17/01/2011 12:22","Medio (4 - 8 mts)",150,"Grande",-68.84645875,-32.86291814,4,"Cuarta Oeste",1173332.701,0,"alto"
12713,"Paraiso","20/01/2011 08:32","Alto (> 8 mts)",200,"Grande",-68.84714098,-32.86305868,4,"Cuarta Oeste",1173332.701,0,"muy alto"
12753,"Paraiso","24/01/2011 13:23","Bajo (2 - 4 mts)",36,"Mediano",-68.84810265,-32.86425216,6,"Residencial Norte",2694682.38,0,"bajo"
12783,"Paraiso sombrilla","21/01/2011 09:44","Bajo (2 - 4 mts)",40,"Mediano",-68.84760392,-32.86357665,4,"Cuarta Oeste",1173332.701,0,"bajo"
12788,"Fresno americano","21/01/2011 13:36","Alto (> 8 mts)",110,"Grande",-68.84799562,-32.86354734,4,"Cuarta Oeste",1173332.701,0,"medio"
12798,"Morera","21/01/2011 08:44","Medio (4 - 8 mts)",70,"Grande",-68.84754294,-32.86424065,4,"Cuarta Oeste",1173332.701,0,"bajo"
12803,"Ailanthus","21/01/2011 08:27","Alto (> 8 mts)",140,"Grande",-68.84726236,-32.86437656,4,"Cuarta Oeste",1173332.701,0,"alto"
12818,"Paraiso","20/01/2011 12:38","Alto (> 8 mts)",180,"Grande",-68.84706935,-32.86374633,4,"Cuarta Oeste",1173332.701,0,"muy alto"
12841,"Paraiso","18/01/2011 12:53","Medio (4 - 8 mts)",80,"Grande",-68.84694369,-32.86354436,4,"Cuarta Oeste",1173332.701,0,"bajo"
12847,"Paraiso sombrilla","18/01/2011 12:01","Alto (> 8 mts)",200,"Grande",-68.84662773,-32.8638748,4,"Cuarta Oeste",1173332.701,0,"muy alto"
12899,"Morera","12/01/2011 11:21","Medio (4 - 8 mts)",104,"Grande",-68.84486603,-32.86342922,4,"Cuarta Oeste",1173332.701,0,"medio"
12949,"Fresno europeo","12/01/2011 09:03","Medio (4 - 8 mts)",80,"Grande",-68.84450659,-32.86378792,4,"Cuarta Oeste",1173332.701,0,"bajo"
12984,"Paraiso","15/02/2011 12:38","Alto (> 8 mts)",114,"Grande",-68.84430254,-32.86436205,4,"Cuarta Oeste",1173332.701,1,"medio"
12985,"Morera","15/02/2011 12:35","Alto (> 8 mts)",190,"Grande",-68.84436036,-32.86436462,4,"Cuarta Oeste",1173332.701,0,"muy alto"
12990,"Morera","15/02/2011 12:15","Medio (4 - 8 mts)",110,"Grande",-68.84460285,-32.86460314,4,"Cuarta Oeste",1173332.701,1,"medio"
12991,"Morera","15/02/2011 12:11","Muy bajo (1 - 2 mts)",6,"Chico",-68.84459237,-32.8646668,4,"Cuarta Oeste",1173332.701,0,"bajo"
12995,"Morera","15/02/2011 11:54","Alto (> 8 mts)",216,"Grande",-68.84454299,-32.86509436,4,"Cuarta Oeste",1173332.701,0,"muy alto"
13032,"Fresno europeo","16/02/2011 09:44","Bajo (2 - 4 mts)",38,"Mediano",-68.84474316,-32.86596884,4,"Cuarta Oeste",1173332.701,0,"bajo"
13036,"Morera","16/02/2011 09:30","Alto (> 8 mts)",200,"Grande",-68.84459619,-32.86584013,4,"Cuarta Oeste",1173332.701,1,"muy alto"
13045,"Morera","15/02/2011 13:01","Alto (> 8 mts)",200,"Grande",-68.84472034,-32.86470174,4,"Cuarta Oeste",1173332.701,1,"muy alto"
13051,"Olmo comun","16/02/2011 12:08","Medio (4 - 8 mts)",126,"Grande",-68.84496491,-32.86439222,4,"Cuarta Oeste",1173332.701,0,"alto"
13069,"Morera","17/02/2011 11:33","Alto (> 8 mts)",190,"Grande",-68.84559322,-32.86461001,4,"Cuarta Oeste",1173332.701,0,"muy alto"
13070,"Morera","17/02/2011 11:19","Alto (> 8 mts)",160,"Grande",-68.84560134,-32.86453819,4,"Cuarta Oeste",1173332.701,1,"alto"
13071,"Morera","17/02/2011 11:16","Medio (4 - 8 mts)",160,"Grande",-68.84560765,-32.86448232,4,"Cuarta Oeste",1173332.701,0,"alto"
